DateTime;ActivePower;ProductionForecast_D;ProductionForecast_M
2020-03-08 23:00:00;988,1593470127333;1079,757102;1335,4
2020-03-09 00:00:00;1334,35159510215;957,996718;1256,1999999999998
2020-03-09 01:00:00;1199,2829072197;1376,703367;1177,0
2020-03-09 02:00:00;1339,4267376709665;1024,685456;1137,4
2020-03-09 03:00:00;1145,7909497583835;989,496866;1216,6
2020-03-09 04:00:00;1632,1572735714335;1009,70174;1137,4
2020-03-09 05:00:00;1498,8300825183499;1074,774741;1018,6
2020-03-09 06:00:00;1027,9825880010667;1060,177179;945,6
2020-03-09 07:00:00;1101,1362937771;775,376157;979,0
2020-03-09 08:00:00;1011,4451407876;1305,316552;979,0
2020-03-09 09:00:00;862,6555489162;1007,096328;979,0
2020-03-09 10:00:00;1264,37717189215;878,42695;912,2
2020-03-09 11:00:00;1032,8348774156502;734,55131;812,0
2020-03-09 12:00:00;800,6276578018334;939,155523;711,8000000000001
2020-03-09 13:00:00;905,7228834047168;980,086284;678,3999999999999
2020-03-09 14:00:00;529,8015143663666;943,56989;645,0
2020-03-09 15:00:00;857,10524729255;841,541268;711,8000000000001
2020-03-09 16:00:00;692,3144727239666;485,979559;568,8000000000001
2020-03-09 17:00:00;191,83521159148333;694,705186;492,6000000000001
2020-03-09 18:00:00;684,3228430999166;615,993958;441,80000000000007
2020-03-09 19:00:00;742,3176723084166;544,243023;391,0
2020-03-09 20:00:00;1140,8034994593668;474,624415;372,4000000000001
2020-03-09 21:00:00;1754,4303127334;706,830892;353,79999999999995
2020-03-09 22:00:00;1901,3379956403835;889,467209;467,19999999999993
2020-03-09 23:00:00;1813,8795467575;1342,945021;678,3999999999999
2020-03-10 00:00:00;1632,8834512743333;1680,192264;1543,0000000000002
2020-03-10 01:00:00;2022,2106693686164;1901,05628;1711,0000000000002
2020-03-10 02:00:00;2057,99073320985;2034,070163;1918,0
2020-03-10 03:00:00;2057,4556933271;2032,844505;2024,0
2020-03-10 04:00:00;2057,268557414283;2024,995386;2020,0
2020-03-10 05:00:00;2056,5823475575335;2019,170182;2024,0
2020-03-10 06:00:00;2057,1626766075;2040,222929;2032,0
2020-03-10 07:00:00;2059,7681434127667;2040,047108;2008,0
2020-03-10 08:00:00;2058,6218626604;2008,342174;1979,5
2020-03-10 09:00:00;2059,7281633498164;1903,348956;1959,0
2020-03-10 10:00:00;2057,4962722492;1896,291735;1959,0
2020-03-10 11:00:00;2059,03928762505;1888,373557;1959,0
2020-03-10 12:00:00;2057,0605376716;1888,705944;1959,0
2020-03-10 13:00:00;2057,1466432585;1855,422889;1938,5
2020-03-10 14:00:00;2055,8325607959837;1872,347875;1918,0
2020-03-10 15:00:00;2058,9210479150333;1882,061154;1897,5
2020-03-10 16:00:00;2052,2412578486;1754,949477;1877,0
2020-03-10 17:00:00;2057,311854197333;1716,171916;1856,5
2020-03-10 18:00:00;2059,144770645517;2032,755893;1836,0
2020-03-10 19:00:00;2055,9928664523163;2040,215799;1836,0
2020-03-10 20:00:00;2056,090199955283;2041,492368;1815,5
2020-03-10 21:00:00;1910,3249953026163;2039,456352;1815,5
2020-03-10 22:00:00;1969,7911735382331;2043,024305;1836,0
2020-03-10 23:00:00;1994,5621032011334;1797,380806;1877,0
2020-03-11 00:00:00;2055,5121650226665;1837,326938;1897,5
2020-03-11 01:00:00;1980,7250283969831;1860,564557;1856,5
2020-03-11 02:00:00;1908,9282935457002;1893,454928;1815,5
2020-03-11 03:00:00;1973,4230339216501;1916,938982;1753,0000000000002
2020-03-11 04:00:00;1662,61845138385;1803,865658;1753,0000000000002
2020-03-11 05:00:00;1909,1966374104168;1737,915177;1753,0000000000002
